LSOA code,2011,2021,change
E01000001,0.0171990171990172,0.02728613569321534,0.01008711849419814
E01000002,0.00919732441471572,0.03225806451612903,0.02306074010141331
E01000003,0.04627949183303085,0.048,0.0017205081669691494
E01000005,0.12419146183699871,0.15784008307372793,0.03364862123672922
E01032739,0.013388259526261586,0.0627831715210356,0.04939491199477401
E01032740,0.022030651340996167,0.030665669409124907,0.00863501806812874
E01000006,0.13029576338928858,0.12842105263157894,-0.0018747107577096467
E01000007,0.13636363636363635,0.14285714285714285,0.006493506493506496
E01000008,0.18866080156402737,0.16123907863383638,-0.02742172293019099
E01000009,0.15177923021060277,0.17755681818181818,0.025777587971215404
E01000011,0.16142050040355124,0.16324981017463933,0.0018293097710880835
E01000012,0.1487915407854985,0.16329113924050634,0.01449959845500784
E01000013,0.10044313146233383,0.12349183818310859,0.02304870672077476
E01000014,0.12210526315789473,0.13010590015128592,0.008000636993391194
E01000015,0.13261888814467515,0.11923963133640553,-0.013379256808269624
E01000016,0.09553571428571428,0.12285714285714286,0.02732142857142858
E01000017,0.10830324909747292,0.13933795227097767,0.03103470317350475
E01000018,0.09308755760368663,0.1130820399113082,0.019994482307621575
E01000019,0.12268041237113401,0.14212765957446807,0.01944724720333406
E01000020,0.10929853181076672,0.15628891656288915,0.04699038475212243
E01000021,0.1200701139351446,0.16612641815235007,0.04605630421720547
E01000022,0.10567296996662959,0.12054794520547946,0.014874975238849869
E01000024,0.11293859649122807,0.1462979482604817,0.03335935176925363
E01000025,0.10623353819139596,0.13121546961325967,0.02498193142186371
E01000027,0.1056985294117647,0.14594594594594595,0.04024741653418125
E01000028,0.11155778894472362,0.15247964470762398,0.04092185576290036
E01000029,0.07116104868913857,0.11388888888888889,0.04272784019975032
E01000030,0.12158808933002481,0.13901869158878505,0.01743060225876024
E01000031,0.08038029386343994,0.11119081779053085,0.03081052392709091
E01000032,0.08210890233362143,0.12966476913345984,0.047555866799838406
E01000033,0.11860718171926006,0.13901345291479822,0.02040627119553816
E01000034,0.07944915254237288,0.13665086887835703,0.05720171633598416
E01000035,0.08757819481680071,0.13246396705559368,0.044885772238792976
E01000036,0.06326530612244897,0.10285220397579949,0.03958689785335051
E01000037,0.07900677200902935,0.09557774607703282,0.016570974068003466
E01000038,0.03525954946131244,0.08921644685802949,0.053956897396717045
E01000039,0.07167832167832168,0.10588235294117647,0.03420403126285479
E01000040,0.13503649635036497,0.16974431818181818,0.03470782183145321
E01000041,0.10434782608695652,0.11143481427530955,0.00708698818835303
E01000042,0.16063919259882253,0.1617757712565839,0.0011365786577613723
E01000043,0.1171960569550931,0.15220949263502456,0.03501343567993147
E01000044,0.11572226656025539,0.11140583554376658,-0.004316431016488806
E01000045,0.10442477876106195,0.12373540856031129,0.019310629799249343
E01000046,0.09090909090909091,0.11958762886597939,0.028678537956888475
E01000049,0.20053956834532374,0.15,-0.05053956834532375
E01000050,0.1447841726618705,0.12711241734019105,-0.017671755321679444
E01000051,0.21485623003194887,0.07858048162230671,-0.13627574840964216
E01000052,0.10541516245487365,0.14159811985898943,0.036182957404115784
E01000053,0.09426627793974733,0.13609958506224065,0.04183330712249332
E01000054,0.09826086956521739,0.10226442658875091,0.004003557023533527
E01000055,0.09240622140896615,0.12788906009244994,0.035482838683483786
E01000056,0.11354961832061068,0.1857707509881423,0.07222113266753162
E01000057,0.09017223910840932,0.12858384013900956,0.038411601030600234
E01000058,0.0926791277258567,0.13855799373040753,0.045878866004550836
E01000059,0.09904761904761905,0.1147919876733436,0.01574436862572455
E01000060,0.09965928449744463,0.1210560206052801,0.021396736107835476
E01000061,0.1663778162911612,0.16124367317425886,-0.005134143116902329
E01000062,0.1031562740569669,0.09946396664681358,-0.00369230741015332
E01000063,0.09900090826521345,0.11161048689138577,0.012609578626172319
E01000064,0.10063897763578275,0.11662817551963048,0.015989197883847728
E01000065,0.08902333621434745,0.13802083333333334,0.04899749711898589
E01000066,0.12244897959183673,0.1548488008342023,0.03239982124236557
E01000067,0.10832137733142037,0.15334128878281622,0.04501991145139585
E01000068,0.12382578992314261,0.15703602991162474,0.03321023998848213
E01000069,0.09190231362467867,0.12424607961399277,0.0323437659893141
E01000070,0.09723461195361284,0.14570361145703611,0.048468999503423274
E01000071,0.11394016549968174,0.13537996980372421,0.02143980430404248
E01000072,0.12096168294515403,0.1441383728379244,0.023176689892770386
E01000073,0.10614525139664804,0.11976487876561352,0.013619627368965478
E01000074,0.0903041825095057,0.12121212121212122,0.030907938702615517
E01000075,0.0888704318936877,0.10570687418936446,0.016836442295676754
E01000076,0.13117283950617284,0.16829865361077112,0.03712581410459828
E01000077,0.11833171677982542,0.13245546088303642,0.014123744103211003
E01000078,0.13111888111888112,0.13609467455621302,0.004975793437331899
E01000079,0.10428849902534112,0.12118842845973417,0.016899929434393043
E01000080,0.11958568738229755,0.1110277569392348,-0.008557930443062745
E01000081,0.10315430520034101,0.13213811420982735,0.02898380900948634
E01000082,0.09671848013816926,0.12517385257301808,0.028455372434848816
E01000083,0.12727272727272726,0.14502164502164502,0.017748917748917764
E01000084,0.10760869565217392,0.1297148114075437,0.02210611575536979
E01000085,0.13080895008605853,0.1293451899757478,-0.0014637601103107412
E01000086,0.09543147208121827,0.1145737855178735,0.019142313436655234
E01000087,0.09766454352441614,0.1169255928045789,0.019261049280162756
E01000088,0.12171052631578948,0.1502086230876217,0.028498096771832224
E01000089,0.09273840769903761,0.1131928181108509,0.020454410411813284
E01000090,0.09925093632958802,0.11283728536385937,0.013586349034271347
E01000091,0.1384471468662301,0.18126272912423624,0.042815582258006135
E01000093,0.14694656488549618,0.16591928251121077,0.01897271762571459
E01000094,0.10954446854663774,0.10411764705882352,-0.005426821487814218
E01000095,0.08388312912346843,0.11772486772486772,0.03384173860139929
E01000096,0.18097643097643099,0.13031674208144797,-0.05065968889498301
E01000097,0.09550045913682277,0.1652892561983471,0.06978879706152434
E01000098,0.1357504215851602,0.14541547277936961,0.009665051194209406
E01000099,0.0906801007556675,0.1099009900990099,0.0192208893433424
E01000100,0.09784560143626571,0.14488636363636365,0.04704076220009794
E01000101,0.08348794063079777,0.13766434648105183,0.05417640585025406
E01000102,0.10028382213812677,0.13886733902249807,0.0385835168843713
E01000103,0.11789652247667515,0.12272727272727273,0.004830750250597579
E01000104,0.14226973684210525,0.13544668587896252,-0.006823050963142729
E01000105,0.12768910478834142,0.13662456946039037,0.008935464672048948
E01000106,0.12619926199261994,0.1351522842639594,0.008953022271339456
E01000107,0.08504923903312445,0.10940919037199125,0.0243599513388668
E01000108,0.06747404844290658,0.11033519553072625,0.04286114708781967
E01000110,0.0682261208576998,0.10375816993464053,0.03553204907694073
E01000111,0.10270700636942676,0.13126934984520125,0.028562343475774493
E01000112,0.08916728076639646,0.10740493662441628,0.018237655858019813
E01000113,0.09197324414715718,0.11447368421052631,0.022500440063369126
E01000114,0.08206896551724138,0.10785463071512309,0.02578566519788171
E01032580,0.12070759625390219,0.1585040071237756,0.03779641086987341
E01033587,0.13596491228070176,0.10151430173864273,-0.03445061054205903
E01034469,0.04716981132075472,0.09868995633187773,0.05152014501112301
E01034470,0.09815950920245399,0.1336996336996337,0.035540124497179706
E01034471,0.11496062992125984,0.10495780590717299,-0.01000282401408685
E01034472,0.04736842105263158,0.12549019607843137,0.07812177502579978
E01034473,0.10166919575113809,0.16080937167199147,0.05914017592085338
E01034474,0.142,0.15436241610738255,0.012362416107382562
E01034475,0.13942307692307693,0.16606757728253055,0.02664450035945362
E01034476,0.16953316953316952,0.13987138263665594,-0.02966178689651358
E01034477,0.0705521472392638,0.09479553903345725,0.02424339179419345
E01034478,0.08243415054059733,0.053426248548199766,0.0197720366308158
E01034479,0.1905424200278164,0.1488933601609658,-0.04164905986685061
E01000115,0.04221388367729831,0.07514944491887275,0.03293556124157444
E01000116,0.03664495114006515,0.07652685798381163,0.039881906843746484
E01000117,0.0517503805175038,0.07894736842105263,0.027196987903548825
E01000118,0.07050359712230216,0.08626974483596597,0.015766147713663817
E01000119,0.06285253827558421,0.08032675289312458,0.017474214617540368
E01000120,0.041628122109158186,0.09336609336609336,0.051737971256935175
E01000121,0.14878542510121456,0.18423236514522823,0.035446940044013664
E01000122,0.05330882352941176,0.07966804979253111,0.026359226263119352
E01000123,0.06780982073265783,0.06848357791754019,0.0006737571848823565
E01000124,0.09286898839137644,0.12150170648464163,0.02863271809326519
E01000126,0.1542087542087542,0.14285714285714285,-0.011351611351611363
E01000127,0.11452513966480447,0.14225941422594143,0.02773427456113696
E01000128,0.10054559625876851,0.12515566625155666,0.024610069992788156
E01000129,0.152555910543131,0.1599684791174153,0.007412568574284295
E01000130,0.10566356720202874,0.13642297650130547,0.03075940929927673
E01000131,0.10059612518628912,0.11118012422360249,0.010583999037313371
E01000132,0.12074001947419669,0.14321192052980133,0.02247190105560465
E01000133,0.10044444444444445,0.14095536413469067,0.04051091969024623
E01000134,0.10245554614733277,0.1193502824858757,0.016894736338542937
E01000135,0.07747105966162066,0.10533910533910534,0.027868045677484687
E01000136,0.04519230769230769,0.10418445772843724,0.058992150036129544
E01000137,0.11979609175870858,0.15903614457831325,0.03924005281960467
E01000138,0.08936970837253057,0.14672686230248308,0.05735715392995251
E01000139,0.0815956482320943,0.08979947689625109,0.008203828664156795
E01000140,0.07175925925925926,0.08783783783783784,0.016078578578578584
E01000141,0.0785024154589372,0.11869814932992981,0.04019573387099261
E01000142,0.09717514124293786,0.1290858725761773,0.031910731333239434
E01000143,0.11420612813370473,0.12130401819560273,0.007097890061897996
E01000144,0.05412156536219817,0.14032496307237813,0.08620339771017996
E01000145,0.0907258064516129,0.12236286919831224,0.031637062746699335
E01000146,0.06804733727810651,0.0942211055276382,0.026173768249531687
E01000147,0.08764044943820225,0.09727385377942999,0.009633404341227739
E01000150,0.08485639686684072,0.09172259507829977,0.006866198211459049
E01000151,0.16592724046140195,0.18227009113504558,0.016342850673643633
E01000152,0.1335125448028674,0.10364004044489383,-0.02987250435797356
E01000153,0.12646793134598014,0.12993971868720697,0.0034717873412268285
E01000154,0.1205311542390194,0.1612271540469974,0.04069599980797799
E01000156,0.05077574047954866,0.06871727748691099,0.017941537007362333
E01000157,0.06313993174061433,0.06704824202780049,0.003908310287186162
E01000158,0.076163610719323,0.0885640584694755,0.012400447750152505
E01000159,0.06372934697088907,0.0885558583106267,0.024826511339737636
E01000160,0.06529625151148731,0.08698412698412698,0.021687875472639673
E01000161,0.05215004574565416,0.13030116779348494,0.07815112204783078
E01000162,0.0924956369982548,0.14684287812041116,0.05434724112215636
E01000163,0.10652353426919901,0.15078769692423105,0.04426416265503204
E01000164,0.0946938775510204,0.12351190476190477,0.02881802721088436
E01000165,0.0644709180098108,0.09233926128590972,0.027868343276098925
E01000166,0.055944055944055944,0.10207214121258634,0.0461280852685304
E01000167,0.0736949846468782,0.09782608695652174,0.02413110230964355
