lsoa2021:E01002837 : Kensington and Chelsea 016E,78
lsoa2021:E01035713 : Kensington and Chelsea 016F,74.3
lsoa2021:E01002846 : Kensington and Chelsea 017A,67.1
lsoa2021:E01002849 : Kensington and Chelsea 017B,72.2
lsoa2021:E01002893 : Kensington and Chelsea 017C,68.5
lsoa2021:E01002894 : Kensington and Chelsea 017D,67
lsoa2021:E01002898 : Kensington and Chelsea 017E,83.6
lsoa2021:E01002899 : Kensington and Chelsea 018A,68.4
lsoa2021:E01002900 : Kensington and Chelsea 018B,81.3
lsoa2021:E01002901 : Kensington and Chelsea 018C,88.6
lsoa2021:E01002902 : Kensington and Chelsea 018D,72.8
lsoa2021:E01002903 : Kensington and Chelsea 018E,85
lsoa2021:E01002844 : Kensington and Chelsea 019A,82
lsoa2021:E01002845 : Kensington and Chelsea 019B,72.2
lsoa2021:E01002910 : Kensington and Chelsea 019C,75.1
lsoa2021:E01002911 : Kensington and Chelsea 019D,84.5
lsoa2021:E01002914 : Kensington and Chelsea 019E,80.3
lsoa2021:E01002896 : Kensington and Chelsea 020C,77.5
lsoa2021:E01002897 : Kensington and Chelsea 020D,80.9
lsoa2021:E01002912 : Kensington and Chelsea 020E,71.9
lsoa2021:E01035714 : Kensington and Chelsea 020F,77.5
lsoa2021:E01002840 : Kensington and Chelsea 021A,48.6
lsoa2021:E01002841 : Kensington and Chelsea 021B,68.5
lsoa2021:E01002842 : Kensington and Chelsea 021C,37.7
lsoa2021:E01002843 : Kensington and Chelsea 021D,50.3
lsoa2021:E01002913 : Kensington and Chelsea 021E,65.3
lsoa2021:E01001875 : Hammersmith and Fulham 001B,46.9
lsoa2021:E01001876 : Hammersmith and Fulham 001C,38.4
lsoa2021:E01001877 : Hammersmith and Fulham 001D,46.1
lsoa2021:E01001878 : Hammersmith and Fulham 001E,48.7
lsoa2021:E01035484 : Hammersmith and Fulham 001F,48.5
lsoa2021:E01035485 : Hammersmith and Fulham 001G,43.3
lsoa2021:E01001955 : Hammersmith and Fulham 002A,44.3
lsoa2021:E01001957 : Hammersmith and Fulham 002B,25
lsoa2021:E01001958 : Hammersmith and Fulham 002C,28.3
lsoa2021:E01001961 : Hammersmith and Fulham 002D,27.7
lsoa2021:E01001954 : Hammersmith and Fulham 003A,57.8
lsoa2021:E01001956 : Hammersmith and Fulham 003B,59
lsoa2021:E01001959 : Hammersmith and Fulham 003C,43.9
lsoa2021:E01001960 : Hammersmith and Fulham 003D,62.2
lsoa2021:E01001943 : Hammersmith and Fulham 004A,51.7
lsoa2021:E01001944 : Hammersmith and Fulham 004B,35.1
lsoa2021:E01001945 : Hammersmith and Fulham 004C,63.5
lsoa2021:E01001946 : Hammersmith and Fulham 004D,59.5
lsoa2021:E01001862 : Hammersmith and Fulham 005A,54.8
lsoa2021:E01001940 : Hammersmith and Fulham 005B,53.5
lsoa2021:E01001941 : Hammersmith and Fulham 005C,59
lsoa2021:E01001942 : Hammersmith and Fulham 005D,61.9
lsoa2021:E01001858 : Hammersmith and Fulham 006A,61.4
lsoa2021:E01001860 : Hammersmith and Fulham 006B,50.7
lsoa2021:E01001861 : Hammersmith and Fulham 006C,53.1
lsoa2021:E01001863 : Hammersmith and Fulham 006D,71.5
lsoa2021:E01001864 : Hammersmith and Fulham 006E,66.6
lsoa2021:E01001852 : Hammersmith and Fulham 007A,67.9
lsoa2021:E01001853 : Hammersmith and Fulham 007B,73
lsoa2021:E01001854 : Hammersmith and Fulham 007C,63.5
lsoa2021:E01001857 : Hammersmith and Fulham 007D,47
lsoa2021:E01001859 : Hammersmith and Fulham 008A,55
lsoa2021:E01001865 : Hammersmith and Fulham 008B,73.1
lsoa2021:E01001927 : Hammersmith and Fulham 008C,83.7
lsoa2021:E01001930 : Hammersmith and Fulham 008D,66.1
lsoa2021:E01001895 : Hammersmith and Fulham 009A,69.1
lsoa2021:E01001896 : Hammersmith and Fulham 009B,64.1
lsoa2021:E01001897 : Hammersmith and Fulham 009C,73.6
lsoa2021:E01001929 : Hammersmith and Fulham 009D,81.1
lsoa2021:E01001851 : Hammersmith and Fulham 010A,78.1
lsoa2021:E01001855 : Hammersmith and Fulham 010B,72.5
lsoa2021:E01001856 : Hammersmith and Fulham 010C,61.1
lsoa2021:E01001869 : Hammersmith and Fulham 010D,74.6
lsoa2021:E01001873 : Hammersmith and Fulham 010E,62.8
lsoa2021:E01001928 : Hammersmith and Fulham 011A,64.7
lsoa2021:E01001931 : Hammersmith and Fulham 011B,64.4
lsoa2021:E01001932 : Hammersmith and Fulham 011C,63.6
lsoa2021:E01001933 : Hammersmith and Fulham 011D,70.2
lsoa2021:E01001866 : Hammersmith and Fulham 012A,60.8
lsoa2021:E01001867 : Hammersmith and Fulham 012B,53.3
lsoa2021:E01001868 : Hammersmith and Fulham 012C,49.6
lsoa2021:E01001870 : Hammersmith and Fulham 012D,58.3
lsoa2021:E01001871 : Hammersmith and Fulham 012E,57.5
lsoa2021:E01001872 : Hammersmith and Fulham 012F,66.2
lsoa2021:E01001893 : Hammersmith and Fulham 013A,50.4
lsoa2021:E01001894 : Hammersmith and Fulham 013B,59.5
lsoa2021:E01001898 : Hammersmith and Fulham 013C,59.6
lsoa2021:E01001899 : Hammersmith and Fulham 013D,54.1
lsoa2021:E01001900 : Hammersmith and Fulham 013E,55.9
lsoa2021:E01001889 : Hammersmith and Fulham 014A,69.5
lsoa2021:E01001910 : Hammersmith and Fulham 014B,69.6
lsoa2021:E01001913 : Hammersmith and Fulham 014C,77.3
lsoa2021:E01001914 : Hammersmith and Fulham 014D,63.4
lsoa2021:E01001885 : Hammersmith and Fulham 015A,40
lsoa2021:E01001908 : Hammersmith and Fulham 015B,71.7
lsoa2021:E01001909 : Hammersmith and Fulham 015C,65.9
lsoa2021:E01001911 : Hammersmith and Fulham 015D,46
lsoa2021:E01001912 : Hammersmith and Fulham 015E,39
lsoa2021:E01001886 : Hammersmith and Fulham 016A,61.7
lsoa2021:E01001887 : Hammersmith and Fulham 016B,59.3
lsoa2021:E01001890 : Hammersmith and Fulham 016C,55.6
lsoa2021:E01001892 : Hammersmith and Fulham 016D,57.3
lsoa2021:E01001880 : Hammersmith and Fulham 017A,68.9
lsoa2021:E01001881 : Hammersmith and Fulham 017B,73
lsoa2021:E01001882 : Hammersmith and Fulham 017C,77.5
lsoa2021:E01001883 : Hammersmith and Fulham 017D,67.6
lsoa2021:E01001884 : Hammersmith and Fulham 017E,60.9
lsoa2021:E01001888 : Hammersmith and Fulham 018A,75.2
lsoa2021:E01001891 : Hammersmith and Fulham 018B,66.3
lsoa2021:E01001917 : Hammersmith and Fulham 018C,78.2
lsoa2021:E01001918 : Hammersmith and Fulham 018D,72.3
lsoa2021:E01001919 : Hammersmith and Fulham 018E,83
lsoa2021:E01001879 : Hammersmith and Fulham 019A,65.8
lsoa2021:E01001901 : Hammersmith and Fulham 019B,80.8
lsoa2021:E01001902 : Hammersmith and Fulham 019C,75.8
lsoa2021:E01001903 : Hammersmith and Fulham 019D,68.4
lsoa2021:E01001920 : Hammersmith and Fulham 020A,66.2
lsoa2021:E01001921 : Hammersmith and Fulham 020B,76.3
lsoa2021:E01001922 : Hammersmith and Fulham 020C,79
lsoa2021:E01001923 : Hammersmith and Fulham 020D,72.2
lsoa2021:E01001924 : Hammersmith and Fulham 020E,81.8
lsoa2021:E01001947 : Hammersmith and Fulham 021A,46.4
lsoa2021:E01001948 : Hammersmith and Fulham 021B,75.1
lsoa2021:E01001949 : Hammersmith and Fulham 021C,82.5
lsoa2021:E01001950 : Hammersmith and Fulham 021D,82.9
lsoa2021:E01001951 : Hammersmith and Fulham 021E,74.9
lsoa2021:E01001953 : Hammersmith and Fulham 021F,62
lsoa2021:E01001904 : Hammersmith and Fulham 022A,81.6
lsoa2021:E01001905 : Hammersmith and Fulham 022B,81
lsoa2021:E01001906 : Hammersmith and Fulham 022C,79.4
lsoa2021:E01001907 : Hammersmith and Fulham 022D,82
lsoa2021:E01001935 : Hammersmith and Fulham 023A,74.2
lsoa2021:E01032788 : Hammersmith and Fulham 023D,66.6
lsoa2021:E01032789 : Hammersmith and Fulham 023E,46.7
lsoa2021:E01032790 : Hammersmith and Fulham 023F,51
lsoa2021:E01035486 : Hammersmith and Fulham 023G,56.2
lsoa2021:E01035487 : Hammersmith and Fulham 023H,66.3
lsoa2021:E01001915 : Hammersmith and Fulham 024A,84.1
lsoa2021:E01001916 : Hammersmith and Fulham 024B,87.9
lsoa2021:E01001926 : Hammersmith and Fulham 024C,81.3
lsoa2021:E01001952 : Hammersmith and Fulham 024D,78.1
lsoa2021:E01001925 : Hammersmith and Fulham 025A,80.2
lsoa2021:E01001934 : Hammersmith and Fulham 025B,64.6
lsoa2021:E01001937 : Hammersmith and Fulham 025C,78.9
lsoa2021:E01001938 : Hammersmith and Fulham 025D,59.5
lsoa2021:E01004560 : Wandsworth 001A,73
lsoa2021:E01004566 : Wandsworth 001B,81
lsoa2021:E01004582 : Wandsworth 001C,68.1
lsoa2021:E01004583 : Wandsworth 001D,70.5
lsoa2021:E01004539 : Wandsworth 003A,41.1
lsoa2021:E01004540 : Wandsworth 003B,68.1
lsoa2021:E01004577 : Wandsworth 003C,74.8
lsoa2021:E01004584 : Wandsworth 003D,38.6
lsoa2021:E01004579 : Wandsworth 004B,72.8
lsoa2021:E01004580 : Wandsworth 004C,69.3
lsoa2021:E01004581 : Wandsworth 004D,74.3
lsoa2021:E01033099 : Wandsworth 004E,61.6
lsoa2021:E01033133 : Wandsworth 004G,64
lsoa2021:E01035488 : Wandsworth 004H,70.6
lsoa2021:E01035489 : Wandsworth 004I,61.3
lsoa2021:E01004565 : Wandsworth 005A,71.6
lsoa2021:E01004590 : Wandsworth 005B,65.5
lsoa2021:E01004591 : Wandsworth 005C,68
lsoa2021:E01004592 : Wandsworth 005D,71.1
lsoa2021:E01004604 : Wandsworth 006A,87.4
lsoa2021:E01004605 : Wandsworth 006B,79.5
lsoa2021:E01004606 : Wandsworth 006C,89.1
lsoa2021:E01004607 : Wandsworth 006D,85.7
lsoa2021:E01004608 : Wandsworth 006E,79.3
lsoa2021:E01004535 : Wandsworth 007A,25.4
lsoa2021:E01004537 : Wandsworth 007B,43.9
lsoa2021:E01004538 : Wandsworth 007C,53.2
lsoa2021:E01004541 : Wandsworth 007D,43.8
lsoa2021:E01004534 : Wandsworth 008A,82.1
lsoa2021:E01004536 : Wandsworth 008B,48.8
lsoa2021:E01004552 : Wandsworth 008C,84.7
lsoa2021:E01004585 : Wandsworth 008D,78.5
lsoa2021:E01004588 : Wandsworth 008E,86.5
lsoa2021:E01004554 : Wandsworth 009A,84.7
lsoa2021:E01004556 : Wandsworth 009B,85.4
lsoa2021:E01004586 : Wandsworth 009C,79.6
lsoa2021:E01004587 : Wandsworth 009D,82.5
lsoa2021:E01004589 : Wandsworth 009E,82
lsoa2021:E01004511 : Wandsworth 010B,84.4
lsoa2021:E01004602 : Wandsworth 010C,83.6
lsoa2021:E01004609 : Wandsworth 010E,81.6
lsoa2021:E01033135 : Wandsworth 010G,83.3
lsoa2021:E01035490 : Wandsworth 010H,72.6
lsoa2021:E01035491 : Wandsworth 010I,78.2
lsoa2021:E01035492 : Wandsworth 010J,70.8
lsoa2021:E01035493 : Wandsworth 010K,67.8
lsoa2021:E01004506 : Wandsworth 011A,76.9
lsoa2021:E01004638 : Wandsworth 011B,83.9
lsoa2021:E01004639 : Wandsworth 011C,76
lsoa2021:E01004640 : Wandsworth 011D,82.7
lsoa2021:E01004641 : Wandsworth 011E,69.9
lsoa2021:E01004508 : Wandsworth 012A,81.4
lsoa2021:E01004510 : Wandsworth 012B,79.3
lsoa2021:E01004514 : Wandsworth 012C,81.1
lsoa2021:E01004515 : Wandsworth 012D,64.6
lsoa2021:E01004551 : Wandsworth 012E,69.1
lsoa2021:E01004568 : Wandsworth 013A,51.4
lsoa2021:E01004574 : Wandsworth 013B,43.6
lsoa2021:E01004575 : Wandsworth 013C,57.1
lsoa2021:E01004576 : Wandsworth 013D,56.1
lsoa2021:E01004500 : Wandsworth 014A,72.6
lsoa2021:E01004501 : Wandsworth 014B,69.8
lsoa2021:E01004503 : Wandsworth 014C,75.4
lsoa2021:E01004505 : Wandsworth 014D,69.6
lsoa2021:E01004507 : Wandsworth 014E,70.9
lsoa2021:E01004553 : Wandsworth 015A,79
lsoa2021:E01004557 : Wandsworth 015B,82.2
lsoa2021:E01004558 : Wandsworth 015C,79.7
lsoa2021:E01004559 : Wandsworth 015D,81.6
lsoa2021:E01004619 : Wandsworth 015E,86.2
lsoa2021:E01004572 : Wandsworth 016A,60.1
lsoa2021:E01004642 : Wandsworth 016B,66.7
lsoa2021:E01004643 : Wandsworth 016C,58
lsoa2021:E01004644 : Wandsworth 016D,69.2
lsoa2021:E01004645 : Wandsworth 016E,52.9
lsoa2021:E01004477 : Wandsworth 017A,84.3
lsoa2021:E01004478 : Wandsworth 017B,82.8
lsoa2021:E01004479 : Wandsworth 017C,83.7
lsoa2021:E01004550 : Wandsworth 017D,76.2
lsoa2021:E01004555 : Wandsworth 017E,85.3
lsoa2021:E01004494 : Wandsworth 018A,70.6
lsoa2021:E01004513 : Wandsworth 018B,64.3
lsoa2021:E01004601 : Wandsworth 018D,67.8
lsoa2021:E01035494 : Wandsworth 018E,72.1
lsoa2021:E01035495 : Wandsworth 018F,27.6
lsoa2021:E01004493 : Wandsworth 019A,74
lsoa2021:E01004512 : Wandsworth 019B,83.2
lsoa2021:E01004620 : Wandsworth 019C,79.9
lsoa2021:E01004621 : Wandsworth 019D,79.8
lsoa2021:E01004623 : Wandsworth 019E,81.4
lsoa2021:E01004627 : Wandsworth 019F,82.3
lsoa2021:E01004499 : Wandsworth 020A,72.4
lsoa2021:E01004502 : Wandsworth 020B,78.8
lsoa2021:E01004504 : Wandsworth 020C,74.5
lsoa2021:E01004594 : Wandsworth 020D,80.2
lsoa2021:E01004596 : Wandsworth 020E,79
lsoa2021:E01004629 : Wandsworth 020F,75
lsoa2021:E01004472 : Wandsworth 021A,81
lsoa2021:E01004474 : Wandsworth 021B,71.4
lsoa2021:E01004476 : Wandsworth 021C,72.9
lsoa2021:E01004542 : Wandsworth 021D,83
lsoa2021:E01004544 : Wandsworth 021E,73.1
lsoa2021:E01004628 : Wandsworth 022A,60.8
lsoa2021:E01004630 : Wandsworth 022B,49.3
lsoa2021:E01004631 : Wandsworth 022C,53.6
lsoa2021:E01004633 : Wandsworth 022D,40.7
lsoa2021:E01004569 : Wandsworth 023A,54.5
lsoa2021:E01004570 : Wandsworth 023B,46.8
lsoa2021:E01004571 : Wandsworth 023C,51.2
lsoa2021:E01004573 : Wandsworth 023D,60.6
lsoa2021:E01004495 : Wandsworth 024A,42.9
lsoa2021:E01004496 : Wandsworth 024B,80.8
lsoa2021:E01004497 : Wandsworth 024C,78.2
lsoa2021:E01004622 : Wandsworth 024D,64.7
lsoa2021:E01004624 : Wandsworth 024E,79
lsoa2021:E01004593 : Wandsworth 025A,75.2
lsoa2021:E01004595 : Wandsworth 025B,79.2
lsoa2021:E01004597 : Wandsworth 025C,73.6
lsoa2021:E01004598 : Wandsworth 025D,82
lsoa2021:E01004599 : Wandsworth 025E,83.9
lsoa2021:E01004473 : Wandsworth 026A,75.9
lsoa2021:E01004475 : Wandsworth 026B,68.5
lsoa2021:E01004480 : Wandsworth 026C,77.4
lsoa2021:E01004483 : Wandsworth 026D,65.4
lsoa2021:E01004484 : Wandsworth 026E,73.3
lsoa2021:E01004486 : Wandsworth 026F,78.9
lsoa2021:E01004543 : Wandsworth 027A,85.9
lsoa2021:E01004545 : Wandsworth 027B,79.1
lsoa2021:E01004546 : Wandsworth 027C,80.3
lsoa2021:E01004549 : Wandsworth 027D,74.9
lsoa2021:E01004625 : Wandsworth 027E,92
lsoa2021:E01004626 : Wandsworth 027F,82.5
lsoa2021:E01004632 : Wandsworth 028A,71.4
lsoa2021:E01004634 : Wandsworth 028B,63.5
lsoa2021:E01004635 : Wandsworth 028C,63.6
lsoa2021:E01004636 : Wandsworth 028D,59.1
lsoa2021:E01004637 : Wandsworth 028E,64.2
lsoa2021:E01004481 : Wandsworth 029A,71.8
lsoa2021:E01004488 : Wandsworth 029B,77.2
lsoa2021:E01004547 : Wandsworth 029C,68.6
lsoa2021:E01004548 : Wandsworth 029D,70.2
lsoa2021:E01004482 : Wandsworth 030A,67.6
lsoa2021:E01004485 : Wandsworth 030B,72.8
lsoa2021:E01004487 : Wandsworth 030C,75
lsoa2021:E01004489 : Wandsworth 030D,74.5
lsoa2021:E01004490 : Wandsworth 031A,85.9
lsoa2021:E01004491 : Wandsworth 031B,51
lsoa2021:E01004492 : Wandsworth 031C,70.5
lsoa2021:E01004498 : Wandsworth 031D,86.7
lsoa2021:E01004532 : Wandsworth 032A,70.7
lsoa2021:E01004611 : Wandsworth 032B,59
